contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
UAB-T1-9_contig.fa_viral_99	1823	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_100	2112	No	NA	3	0	0	Low-quality	Genome-fragment	2.51	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_101	1559	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_102	2318	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_104	1794	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_105	1621	No	NA	3	0	0	Low-quality	Genome-fragment	2.56	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_106	5921	No	NA	6	3	0	Low-quality	Genome-fragment	6.37	HMM-based (lower-bound)	0.0	1.0	
UAB-T1-9_contig.fa_viral_107	1555	No	NA	2	0	0	Low-quality	Genome-fragment	3.02	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_108	2121	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
UAB-T1-9_contig.fa_viral_109	1675	No	NA	3	1	0	Low-quality	Genome-fragment	3.99	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_58	1616	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_59	1993	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_60	2502	No	NA	2	1	0	Low-quality	Genome-fragment	1.62	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_61	1647	No	NA	3	0	0	Low-quality	Genome-fragment	2.61	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_62	1534	No	NA	3	0	0	Low-quality	Genome-fragment	2.54	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_64	3274	No	NA	7	0	0	Low-quality	Genome-fragment	5.99	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_65	2300	No	NA	5	1	0	Low-quality	Genome-fragment	1.7	HMM-based (lower-bound)	0.0	1.0	
RP-T1-6_contig.fa_viral_66	4072	No	NA	5	2	0	Low-quality	Genome-fragment	11.47	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_67	1987	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_68	2396	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_69	19358	No	NA	42	5	0	Low-quality	Genome-fragment	11.21	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-6_contig.fa_viral_70	1696	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_71	1717	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_72	1716	No	NA	2	0	0	Low-quality	Genome-fragment	2.25	AAI-based (medium-confidence)	0.0	1.02	no viral genes detected
RP-T1-6_contig.fa_viral_73	2459	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-6_contig.fa_viral_74	1833	No	NA	4	2	0	Low-quality	Genome-fragment	1.55	HMM-based (lower-bound)	0.0	1.0	
UAB-T1-9_contig.fa_viral_43	11072	No	NA	22	2	0	Low-quality	Genome-fragment	19.86	AAI-based (medium-confidence)	0.0	1.0	
UAB-T1-9_contig.fa_viral_44	1655	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_45	2166	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_46	1733	No	NA	5	0	0	Low-quality	Genome-fragment	2.62	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_47	1691	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_48	1515	No	NA	2	0	0	Low-quality	Genome-fragment	8.26	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_50	1679	No	NA	3	0	0	Low-quality	Genome-fragment	3.24	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_51	1601	No	NA	1	0	0	Low-quality	Genome-fragment	1.36	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_52	1819	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_53	1680	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_54	1828	No	NA	3	3	0	Low-quality	Genome-fragment	3.61	AAI-based (medium-confidence)	0.0	1.0	
UAB-T1-9_contig.fa_viral_55	1690	No	NA	2	0	0	Low-quality	Genome-fragment	3.06	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_56	1794	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_57	1510	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_58	1500	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_59	1821	No	NA	2	0	0	Low-quality	Genome-fragment	2.31	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_60	3857	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_61	1862	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_62	1830	No	NA	3	0	0	Low-quality	Genome-fragment	3.68	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
UAB-T1-9_contig.fa_viral_63	2628	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_261	4001	No	NA	5	2	0	Low-quality	Genome-fragment	7.24	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_viral_262	2049	No	NA	7	1	0	Low-quality	Genome-fragment	3.13	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_viral_263	2029	No	NA	3	0	0	Low-quality	Genome-fragment	3.84	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_264	2038	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_265	1615	No	NA	4	0	0	Low-quality	Genome-fragment	2.61	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_266	2390	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_267	1993	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_268	41134	No	NA	69	7	0	Medium-quality	Genome-fragment	50.52	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_viral_269	2151	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_270	5250	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_271	4916	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_272	2062	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_273	2664	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_274	2396	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_275	1828	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_276	1564	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_277	1688	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_278	1943	No	NA	2	1	0	Low-quality	Genome-fragment	3.61	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_viral_279	3742	No	NA	5	2	0	Low-quality	Genome-fragment	10.87	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_viral_280	1685	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_281	1694	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_282	3073	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_283	3319	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_284	2549	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_285	3596	No	NA	2	0	0	Low-quality	Genome-fragment	6.42	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_286	2407	No	NA	3	3	0	Low-quality	Genome-fragment	4.86	AAI-based (high-confidence)	0.0	1.0	
RP-T1-3_contig.fa_viral_287	1804	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_288	1789	No	NA	3	0	0	Low-quality	Genome-fragment	3.34	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_289	1709	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_290	2345	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
RP-T1-3_contig.fa_viral_291	2965	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_292	1598	No	NA	3	0	0	Low-quality	Genome-fragment	2.47	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_293	1614	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_294	3099	No	NA	2	0	0	Low-quality	Genome-fragment	7.2	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_295	1820	No	NA	1	0	0	Low-quality	Genome-fragment	1.42	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_296	4039	No	NA	7	0	0	Low-quality	Genome-fragment	9.28	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_297	1955	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_298	2205	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
RP-T1-3_contig.fa_viral_299	1981	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_300	2284	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_301	1842	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_302	1798	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.05	no viral genes detected
RP-T1-3_contig.fa_viral_303	3134	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_304	3491	No	NA	2	1	0	Low-quality	Genome-fragment	1.82	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_viral_305	1745	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_306	1981	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_307	3803	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_308	1789	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
RP-T1-3_contig.fa_viral_309	2423	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_310	1546	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_311	3556	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_312	1678	No	NA	4	0	0	Low-quality	Genome-fragment	1.08	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_313	1645	No	NA	3	0	0	Low-quality	Genome-fragment	1.21	AAI-based (medium-confidence)	0.0	1.02	no viral genes detected
RP-T1-3_contig.fa_viral_314	1829	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_315	15275	No	NA	19	6	0	Low-quality	Genome-fragment	27.93	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_viral_316	2893	No	NA	5	1	0	Low-quality	Genome-fragment	2.59	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_viral_317	1539	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_318	2810	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_319	2097	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_320	1827	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_321	1663	No	NA	4	0	0	Low-quality	Genome-fragment	3.87	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_322	2678	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_323	2793	No	NA	3	1	0	Low-quality	Genome-fragment	5.02	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_viral_324	2456	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
RP-T1-3_contig.fa_viral_325	2127	No	NA	4	1	0	Low-quality	Genome-fragment	1.21	HMM-based (lower-bound)	0.0	1.0	
RP-T1-3_contig.fa_viral_326	1782	No	NA	4	0	0	Low-quality	Genome-fragment	4.06	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_327	2094	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_328	1910	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_329	2502	No	NA	5	0	0	Low-quality	Genome-fragment	4.33	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_330	2900	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_331	2280	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_332	1534	No	NA	1	0	0	Low-quality	Genome-fragment	1.28	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_333	1712	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_334	1561	No	NA	2	1	0	Low-quality	Genome-fragment	2.91	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_viral_335	1724	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_336	2136	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_337	4299	No	NA	8	1	0	Low-quality	Genome-fragment	9.06	AAI-based (medium-confidence)	0.0	1.0	
RP-T1-3_contig.fa_viral_338	3216	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_339	3932	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
RP-T1-3_contig.fa_viral_340	2990	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_274	1776	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_275	18302	No	NA	20	2	0	Low-quality	Genome-fragment	14.25	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_277	7216	No	NA	7	2	0	Low-quality	Genome-fragment	3.1	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_278	1538	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
HP-T1-9_contig.fa_viral_279	2785	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_280	3478	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_281	2372	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
HP-T1-9_contig.fa_viral_282	1783	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_283	2861	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
HP-T1-9_contig.fa_viral_284	2051	No	NA	3	1	0	Low-quality	Genome-fragment	1.31	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_285	11318	No	NA	12	3	0	Low-quality	Genome-fragment	10.5	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_286	2338	No	NA	2	1	0	Low-quality	Genome-fragment	1.62	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_287	1507	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_288	3497	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_289	6891	No	NA	8	2	0	Low-quality	Genome-fragment	4.66	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_290	2637	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_291	4168	No	NA	4	3	0	Low-quality	Genome-fragment	6.74	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_292	1602	No	NA	4	0	0	Low-quality	Genome-fragment	3.54	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_294	3608	No	NA	4	1	0	Low-quality	Genome-fragment	0.88	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_296	1528	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_297	1631	No	NA	1	1	0	Low-quality	Genome-fragment	3.93	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-9_contig.fa_viral_298	2111	No	NA	1	1	0	Low-quality	Genome-fragment	3.4	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-9_contig.fa_viral_299	39635	No	NA	88	10	0	Low-quality	Genome-fragment	43.28	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_300	6068	No	NA	10	2	0	Low-quality	Genome-fragment	6.0	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-9_contig.fa_viral_301	4062	No	NA	8	0	0	Low-quality	Genome-fragment	6.72	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_302	1725	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_303	1561	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_304	1795	No	NA	5	1	0	Low-quality	Genome-fragment	7.8	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-9_contig.fa_viral_305	1896	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_306	2273	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_307	1524	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_308	6390	No	NA	9	1	0	Low-quality	Genome-fragment	4.37	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_310	4220	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_311	2150	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_312	4978	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_313	2231	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_314	1725	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_315	1504	No	NA	3	2	0	Low-quality	Genome-fragment	1.96	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_316	1916	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
HP-T1-9_contig.fa_viral_317	2282	No	NA	4	1	0	Low-quality	Genome-fragment	2.28	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_318	32756	Yes	8790	39	2	13	Low-quality	Genome-fragment	7.19	HMM-based (lower-bound)	73.17	1.0	
HP-T1-9_contig.fa_viral_319	2398	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_320	1611	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_321	1966	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_322	1844	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_323	1677	No	NA	3	1	0	Low-quality	Genome-fragment	2.28	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-9_contig.fa_viral_324	3679	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_325	1742	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_327	2106	No	NA	4	0	0	Low-quality	Genome-fragment	2.02	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_328	5797	No	NA	8	3	0	Low-quality	Genome-fragment	11.25	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-9_contig.fa_viral_329	6163	No	NA	6	2	0	Low-quality	Genome-fragment	5.08	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_330	1501	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_331	2803	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_332	1598	No	NA	1	0	0	Low-quality	Genome-fragment	3.1	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_333	2535	No	NA	7	3	0	Low-quality	Genome-fragment	6.17	AAI-based (medium-confidence)	0.0	1.0	
HP-T1-9_contig.fa_viral_334	6297	No	NA	6	1	0	Low-quality	Genome-fragment	3.28	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_335	4544	No	NA	8	2	0	Low-quality	Genome-fragment	5.47	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_336	1934	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_337	3797	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_338	4039	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
HP-T1-9_contig.fa_viral_339	2036	No	NA	5	1	0	Low-quality	Genome-fragment	1.85	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_340	1755	No	NA	3	1	0	Low-quality	Genome-fragment	2.87	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_341	2928	No	NA	4	1	0	Low-quality	Genome-fragment	1.86	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_342	2177	No	NA	4	1	0	Low-quality	Genome-fragment	1.39	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_343	4062	No	NA	5	1	0	Low-quality	Genome-fragment	3.69	HMM-based (lower-bound)	0.0	1.0	
HP-T1-9_contig.fa_viral_344	1758	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
